permutation,diagonal_dominance,matching_margin
4678,0.19607843137254902,-902.663298588173
4679,0.24509803921568626,-939.0619423810174
4680,0.21568627450980393,-1046.4539992201562
4681,0.23529411764705882,-1010.6511362861185
4682,0.18627450980392157,-1032.7697577289507
4683,0.19117647058823528,-1098.5801196565815
4684,0.18627450980392157,-944.9746607892654
4685,0.22549019607843138,-1017.9768198798685
4686,0.23529411764705882,-874.2373453589047
4687,0.23529411764705882,-790.9564642625696
4688,0.19117647058823528,-989.8522207409728
4689,0.16666666666666666,-1051.4729932336247
4690,0.22058823529411764,-966.3049739762848
4691,0.20098039215686275,-997.8344872231577
4692,0.20098039215686275,-913.2392780266556
4693,0.18627450980392157,-969.5403984855203
4694,0.2107843137254902,-1039.53971750596
4695,0.2549019607843137,-835.5329233244354
4696,0.21568627450980393,-935.9389812432083
4697,0.27450980392156865,-851.7277824083964
4698,0.23529411764705882,-1001.801934036554
4699,0.19607843137254902,-984.4125457931967
4700,0.16176470588235295,-1129.1229526108386
4701,0.2107843137254902,-968.0759725196689
4702,0.2549019607843137,-964.0838578261581
4703,0.2107843137254902,-885.2739795984006
4704,0.21568627450980393,-919.7207592421887
4705,0.20098039215686275,-875.544779066946
4706,0.21568627450980393,-810.4743808484545
4707,0.25,-878.0944908553479
4708,0.1715686274509804,-1124.2985562530218
4709,0.20588235294117646,-1055.084694479026
4710,0.21568627450980393,-885.8136069914874
4711,0.20588235294117646,-1013.9009208211712
4712,0.24019607843137256,-867.5992850135355
4713,0.22549019607843138,-956.988582573685
4714,0.17647058823529413,-1028.3049867199916
4715,0.19117647058823528,-944.5787221590678
4716,0.19607843137254902,-983.7059939328362
4717,0.22549019607843138,-899.9618636860567
4718,0.20098039215686275,-950.2238451265821
4719,0.22058823529411764,-942.8992656913458
4720,0.22058823529411764,-912.7736673168107
4721,0.24019607843137256,-807.027856798733
4722,0.21568627450980393,-816.1379700642007
4723,0.23039215686274508,-912.0398104331073
4724,0.19117647058823528,-1089.6073281811732
4725,0.18627450980392157,-1054.6945054297353
4726,0.18627450980392157,-1059.376582070893
4727,0.19607843137254902,-904.954509753807
4728,0.17647058823529413,-991.7123311173682
4729,0.22058823529411764,-1070.9685787687115
4730,0.23039215686274508,-765.8587587393966
4731,0.29411764705882354,-805.5763342801263
4732,0.22549019607843138,-931.469999332054
4733,0.19117647058823528,-1003.0264655655506
4734,0.2549019607843137,-1058.5299371457568
4735,0.2107843137254902,-946.0840262057734
4736,0.23529411764705882,-858.0113900409025
4737,0.23529411764705882,-992.1458281629226
4738,0.20098039215686275,-1070.7123238432641
4739,0.23529411764705882,-998.9091470755783
4740,0.18627450980392157,-1001.43065886404
4741,0.3137254901960784,-673.2845751257504
4742,0.27941176470588236,-728.9553476034426
4743,0.19117647058823528,-1007.3542694764978
4744,0.25,-771.113720445072
4745,0.23039215686274508,-928.563772388533
4746,0.2107843137254902,-802.5757070148693
4747,0.16666666666666666,-1029.5609389473411
4748,0.2107843137254902,-1010.0641869937672
4749,0.19607843137254902,-985.0456190670238
4750,0.23039215686274508,-864.1882440342623
4751,0.20098039215686275,-916.449706919053
4752,0.28431372549019607,-837.8496673060398
4753,0.21568627450980393,-950.1596607133454
4754,0.24019607843137256,-841.0656162523755
4755,0.24509803921568626,-752.1051836387784
4756,0.18137254901960784,-960.325061713948
4757,0.2107843137254902,-1014.7347028395709
4758,0.2107843137254902,-849.8527266184489
4759,0.23529411764705882,-876.5564347435446
4760,0.24509803921568626,-982.793654722326
4761,0.16176470588235295,-972.7760486602783
4762,0.21568627450980393,-912.9907222822601
4763,0.24509803921568626,-682.1227339202283
4764,0.21568627450980393,-1055.1637132869048
4765,0.2107843137254902,-942.4529885123758
4766,0.2549019607843137,-1037.1291866208992
4767,0.27450980392156865,-841.0646275539024
4768,0.22058823529411764,-771.2982027390424
4769,0.21568627450980393,-746.8639920365576
4770,0.23039215686274508,-973.7266628508474
4771,0.25980392156862747,-862.9190064785528
4772,0.20588235294117646,-1018.6758993186203
4773,0.23529411764705882,-808.0374451431574
4774,0.24509803921568626,-989.3069774683784
4775,0.24019607843137256,-918.0067823634428
4776,0.24019607843137256,-884.4886414957981
4777,0.2549019607843137,-866.6904046862733
4778,0.19607843137254902,-803.6180029195898
4779,0.23529411764705882,-953.1315797263501
4780,0.20098039215686275,-973.4808922187955
4781,0.2549019607843137,-965.9895600337608
4782,0.20588235294117646,-921.5690449546365
4783,0.20098039215686275,-915.8554723029043
4784,0.2549019607843137,-744.7389663808486
4785,0.2107843137254902,-1082.9704450158513
4786,0.22058823529411764,-912.2787302241605
4787,0.22058823529411764,-1010.55203555612
4788,0.18137254901960784,-897.5616447785321
4789,0.21568627450980393,-887.3029498399472
4790,0.21568627450980393,-998.6162496454575
4791,0.18627450980392157,-1041.3177102219825
4792,0.2107843137254902,-1000.7212833516738
4793,0.21568627450980393,-1047.5529251472624
4794,0.2107843137254902,-1052.4195222293629
4795,0.20098039215686275,-1007.6756064003589
4796,0.21568627450980393,-855.2863570755603
4797,0.23529411764705882,-886.8068037781061
4798,0.24019607843137256,-893.5651170132207
4799,0.22058823529411764,-1047.3023828057683
4800,0.22549019607843138,-969.1304519690719
4801,0.23039215686274508,-944.8879738414989
4802,0.23529411764705882,-1007.04033500073
4803,0.23529411764705882,-701.8401954688278
4804,0.2549019607843137,-832.6976525456298
4805,0.20588235294117646,-868.368059831507
4806,0.25,-1045.3609497780894
4807,0.21568627450980393,-1053.505847089431
4808,0.23529411764705882,-833.70360065909
4809,0.22549019607843138,-865.7387889039283
4810,0.23039215686274508,-864.1064009946936
4811,0.18137254901960784,-1151.9343229555616
4812,0.24019607843137256,-892.0310792174994
4813,0.20098039215686275,-977.0683753443699
4814,0.23039215686274508,-1022.5375937106562
4815,0.2696078431372549,-854.1027696085911
4816,0.21568627450980393,-902.9899502548517
4817,0.20098039215686275,-1030.0058602725758
4818,0.21568627450980393,-1046.44531212601
4819,0.18627450980392157,-984.0541100408517
4820,0.24019607843137256,-847.1507299834607
4821,0.24509803921568626,-758.6007714739033
4822,0.25,-827.111323412727
4823,0.22549019607843138,-896.0152695599725
4824,0.2549019607843137,-951.1232217526904
4825,0.19607843137254902,-900.6281237789229
4826,0.21568627450980393,-829.4515269597372
4827,0.28431372549019607,-823.5370359794766
4828,0.20098039215686275,-1036.5193567836986
4829,0.19607843137254902,-999.2480360853906
4830,0.24019607843137256,-956.0790997112499
4831,0.23529411764705882,-885.025260813096
4832,0.24019607843137256,-993.596168536766
4833,0.23529411764705882,-871.9463756972668
4834,0.18137254901960784,-1028.569443506353
4835,0.23039215686274508,-866.5473850661633
4836,0.20098039215686275,-966.6907443065269
4837,0.18137254901960784,-1034.66072213416
4838,0.24509803921568626,-1060.5468789268944
4839,0.19607843137254902,-985.4308566860124
4840,0.21568627450980393,-880.21699441648
4841,0.2549019607843137,-839.5861174265543
4842,0.14705882352941177,-1050.6127454907287
4843,0.25,-790.8260868483899
4844,0.22549019607843138,-904.2022495830761
4845,0.23039215686274508,-924.8896557957519
4846,0.20588235294117646,-1039.1022395713655
4847,0.24509803921568626,-902.1559233571969
4848,0.20588235294117646,-1029.9756216535382
4849,0.2647058823529412,-946.8357236338596
4850,0.23529411764705882,-990.6045131496354
4851,0.20098039215686275,-1022.1170042075363
4852,0.23039215686274508,-908.604902304855
4853,0.28431372549019607,-780.6881444968429
4854,0.2107843137254902,-997.911444869696
4855,0.23529411764705882,-808.1932433539746
4856,0.22549019607843138,-881.555978419734
4857,0.22058823529411764,-1122.7558090453053
4858,0.23529411764705882,-1005.1153859157188
4859,0.24019607843137256,-1024.3876821200054
4860,0.21568627450980393,-955.4106332554537
4861,0.22058823529411764,-955.0170775020824
4862,0.23529411764705882,-877.5137776674009
4863,0.23529411764705882,-831.5339072732364
4864,0.22549019607843138,-989.6681164012235
4865,0.17647058823529413,-1045.3276541653802
4866,0.23529411764705882,-947.0421146318024
4867,0.18137254901960784,-1033.4905165691002
4868,0.24019607843137256,-762.5280146318323
4869,0.22549019607843138,-893.6843195148543
4870,0.24509803921568626,-862.5005970562206
4871,0.2107843137254902,-937.3304045808081
4872,0.24019607843137256,-859.3814398260678
4873,0.22549019607843138,-902.2181564592847
4874,0.23039215686274508,-924.1053137311749
4875,0.1715686274509804,-1058.3816724291034
4876,0.27450980392156865,-855.133835998236
4877,0.1715686274509804,-1079.6696660284902
4878,0.23039215686274508,-747.1186327279783
4879,0.24019607843137256,-862.1221673815858
4880,0.25980392156862747,-872.1571177875294
4881,0.21568627450980393,-742.3396258447684
4882,0.24019607843137256,-915.9950782551485
4883,0.19607843137254902,-949.5770517798031
4884,0.17647058823529413,-1007.3618980482513
4885,0.24509803921568626,-992.3903543060901
4886,0.2696078431372549,-714.3554984634998
4887,0.21568627450980393,-1117.198924223582
4888,0.21568627450980393,-964.4468387715957
4889,0.2107843137254902,-920.6498336885489
4890,0.20588235294117646,-905.4984265121759
4891,0.23529411764705882,-951.4268948985081
4892,0.19117647058823528,-1144.865783298717
4893,0.17647058823529413,-1117.2026752397126
4894,0.18627450980392157,-1007.7679662891463
4895,0.20588235294117646,-1080.5324961157405
4896,0.22549019607843138,-1018.7477810242597
4897,0.22549019607843138,-945.423066737605
4898,0.21568627450980393,-999.3172692691578
4899,0.20588235294117646,-864.0257545358994
4900,0.22058823529411764,-831.7000463710111
4901,0.25,-834.3912088637259
4902,0.2107843137254902,-965.4311263047013
4903,0.23529411764705882,-819.2286748979606
4904,0.14705882352941177,-1157.2555656152613
4905,0.2107843137254902,-791.0488320892932
4906,0.22549019607843138,-958.3339467329138
4907,0.2107843137254902,-913.5027266296686
4908,0.20588235294117646,-938.8152051439472
4909,0.2107843137254902,-1051.4420281391517
4910,0.2549019607843137,-926.4401568992465
4911,0.22058823529411764,-1005.8024930673487
4912,0.27450980392156865,-859.3921668482761
4913,0.18137254901960784,-1069.0942782420739
4914,0.23039215686274508,-936.8084521013147
4915,0.2549019607843137,-749.7083742104325
4916,0.22549019607843138,-943.284662545896
4917,0.22058823529411764,-998.4265460126541
4918,0.20588235294117646,-1013.4297787909414
4919,0.23529411764705882,-835.0902493981754
4920,0.1715686274509804,-1050.0491733551025
4921,0.2107843137254902,-996.2479949838975
4922,0.2107843137254902,-895.9687828363157
4923,0.19607843137254902,-955.0819604537066
4924,0.22549019607843138,-886.2672447690777
4925,0.23039215686274508,-962.941455859764
4926,0.22549019607843138,-977.7930765245475
4927,0.17647058823529413,-1109.1922447167192
4928,0.16176470588235295,-1148.3101637971167
4929,0.20588235294117646,-978.6496994729135
4930,0.22058823529411764,-984.7053100735534
4931,0.19117647058823528,-929.9061844489154
4932,0.23039215686274508,-924.6660502938663
4933,0.25,-876.1457204164243
4934,0.29901960784313725,-820.6874370574951
4935,0.22549019607843138,-854.874065137377
4936,0.22058823529411764,-805.5563780092725
4937,0.18137254901960784,-925.6088306670096
4938,0.2107843137254902,-1147.5173185198914
4939,0.20098039215686275,-893.990760008494
4940,0.2549019607843137,-924.2603385214712
4941,0.2107843137254902,-963.198036885729
4942,0.2549019607843137,-1060.34347225638
4943,0.23529411764705882,-836.971218473771
4944,0.28921568627450983,-822.0087644913617
4945,0.22058823529411764,-871.6067605299108
4946,0.24509803921568626,-824.0621034584793
4947,0.2647058823529412,-941.3210585351084
4948,0.20098039215686275,-964.8910830254648
4949,0.20098039215686275,-1037.8026941523833
4950,0.23529411764705882,-970.729671758764
4951,0.24509803921568626,-823.8303160760917
4952,0.22549019607843138,-799.1934194564819
4953,0.19117647058823528,-983.7521909077963
4954,0.22549019607843138,-1062.9624021380555
4955,0.1715686274509804,-1120.950688530417
4956,0.22058823529411764,-815.8434190189137
4957,0.29411764705882354,-781.8898039051131
4958,0.25980392156862747,-715.4912258222992
4959,0.1715686274509804,-1009.4186693733814
4960,0.21568627450980393,-777.6424568400663
4961,0.16176470588235295,-1024.612972166024
4962,0.18627450980392157,-1112.9654014063817
4963,0.19117647058823528,-1141.7932706907684
4964,0.23529411764705882,-678.1447588041717
4965,0.22549019607843138,-1105.577156422185
4966,0.24509803921568626,-743.6269925622379
4967,0.23529411764705882,-880.2302929186353
4968,0.22549019607843138,-874.3334912505804
4969,0.20098039215686275,-939.0262660419239
4970,0.2107843137254902,-929.025182948393
4971,0.22058823529411764,-935.3984969269995
4972,0.2549019607843137,-861.7274081473257
4973,0.2647058823529412,-816.9011532839606
4974,0.23039215686274508,-847.8317821727079
4975,0.27941176470588236,-800.8835202946383
4976,0.21568627450980393,-1033.4911437689088
4977,0.2549019607843137,-810.2987052132102
4978,0.19117647058823528,-955.134409979278
4979,0.21568627450980393,-929.5847269507016
4980,0.24019607843137256,-941.6449287638944
4981,0.22549019607843138,-954.7331074546365
4982,0.19117647058823528,-1076.8438783907422
4983,0.22549019607843138,-993.9645017175113
4984,0.2549019607843137,-932.7547362271478
4985,0.22058823529411764,-1045.6080682230931
4986,0.28921568627450983,-793.0146002675973
4987,0.2549019607843137,-865.3056261025223
4988,0.24019607843137256,-769.9477518680048
4989,0.22549019607843138,-866.9633210500082
4990,0.24019607843137256,-914.7905711753696
4991,0.22549019607843138,-1058.0949277316822
4992,0.20588235294117646,-1025.8563656713447
4993,0.2107843137254902,-1009.2466982860191
4994,0.22058823529411764,-950.1324262993008
4995,0.20588235294117646,-1009.0990070268219
4996,0.18137254901960784,-1036.2565693574793
4997,0.2107843137254902,-950.1126088815577
4998,0.19607843137254902,-934.2555770687028
4999,0.21568627450980393,-1011.9957200031655
5000,0.20098039215686275,-927.2513523101807
5001,0.22058823529411764,-808.1183037383884
5002,0.22058823529411764,-1094.8840742672191
5003,0.18137254901960784,-1027.7663220611273
5004,0.21568627450980393,-968.5924989849914
5005,0.19117647058823528,-985.5801830291748
5006,0.2549019607843137,-850.6192186953974
5007,0.19607843137254902,-1129.6174017401302
5008,0.22549019607843138,-911.1217987397138
5009,0.23529411764705882,-948.2596424514172
5010,0.19117647058823528,-977.2218064887851
5011,0.18627450980392157,-964.7701300078747
5012,0.1715686274509804,-1045.3307158152263
5013,0.19607843137254902,-920.7633675219965
5014,0.2549019607843137,-962.8522573639365
5015,0.27941176470588236,-791.3178724214142
5016,0.21568627450980393,-921.682897717345
5017,0.24509803921568626,-964.9293607263004
5018,0.23039215686274508,-740.3729798747044
5019,0.22058823529411764,-877.2965539296468
5020,0.2107843137254902,-962.4106566111246
5021,0.22058823529411764,-948.8003705903595
5022,0.24509803921568626,-924.9528148501527
5023,0.22549019607843138,-919.4070687387504
5024,0.21568627450980393,-909.729424420525
5025,0.23529411764705882,-896.8665193108951
5026,0.17647058823529413,-1091.8777180652992
5027,0.22058823529411764,-907.2261671178481
5028,0.16666666666666666,-827.7668770434809
5029,0.25980392156862747,-879.3914697871488
5030,0.2107843137254902,-1064.348067264931
5031,0.24019607843137256,-828.1301733746249
5032,0.17647058823529413,-1205.0333282433305
5033,0.21568627450980393,-927.4823434119131
5034,0.22058823529411764,-944.9369298897537
5035,0.20588235294117646,-915.3931424758014
5036,0.17647058823529413,-893.4741638220993
5037,0.2647058823529412,-955.7337737550922
5038,0.23039215686274508,-801.7001163819257
5039,0.21568627450980393,-995.1671841004315
5040,0.2107843137254902,-1013.5141213921939
5041,0.25,-997.0368717978982
5042,0.22058823529411764,-753.3943738469891
5043,0.22058823529411764,-860.8895251330207
5044,0.25980392156862747,-833.6284751705094
5045,0.19607843137254902,-923.8727105552075
5046,0.2647058823529412,-864.2202645563611
5047,0.23039215686274508,-827.6375901839313
5048,0.17647058823529413,-973.3170537387623
5049,0.2549019607843137,-797.9969336846295
5050,0.23039215686274508,-868.8025482589123
5051,0.24509803921568626,-741.703092509625
5052,0.19117647058823528,-982.1656170078353
5053,0.19117647058823528,-1055.374987116047
5054,0.20098039215686275,-986.0077633577234
5055,0.20588235294117646,-971.727775442834
5056,0.17647058823529413,-941.7183827044917
5057,0.2107843137254902,-908.0752452027564
5058,0.20588235294117646,-915.8325097888123
5059,0.18627450980392157,-1008.7544242634493
5060,0.21568627450980393,-1023.6025334339516
5061,0.20588235294117646,-1037.604151389178
5062,0.27450980392156865,-858.031782729953
5063,0.2107843137254902,-893.6114334405637
5064,0.23529411764705882,-914.7201806984696
5065,0.19607843137254902,-1035.5853671653597
5066,0.24019607843137256,-793.9701842513739
5067,0.22058823529411764,-955.0453110676186
5068,0.22549019607843138,-835.7009643292895
5069,0.22058823529411764,-903.2494751238355
5070,0.22058823529411764,-895.923345341402
5071,0.25980392156862747,-876.1067011964087
5072,0.25,-924.8339984557208
5073,0.22058823529411764,-944.8088911654902
5074,0.24509803921568626,-777.162624686372
5075,0.25,-934.8013612896789
5076,0.21568627450980393,-821.7291400011848
5077,0.23529411764705882,-907.1125606088077
5078,0.19607843137254902,-985.394328809252
5079,0.23039215686274508,-984.7604195837881
5080,0.20588235294117646,-962.9328856935688
5081,0.23529411764705882,-884.5193176176034
5082,0.24509803921568626,-755.0080682156133
5083,0.20098039215686275,-976.1998333276487
5084,0.25980392156862747,-796.5339201945884
5085,0.21568627450980393,-1035.0326495170593
5086,0.16666666666666666,-893.9765640520582
5087,0.22549019607843138,-906.5631476757574
5088,0.2549019607843137,-731.997210409127
5089,0.18137254901960784,-1030.064231751012
5090,0.2107843137254902,-1033.6894654666676
5091,0.23529411764705882,-921.835859410903
5092,0.24509803921568626,-980.2847039091821
5093,0.21568627450980393,-858.3553266899258
5094,0.25980392156862747,-911.8060543396894
5095,0.2107843137254902,-889.5271416084439
5096,0.22058823529411764,-1056.2039316214766
5097,0.23039215686274508,-910.0200684678321
5098,0.2107843137254902,-988.9399912965064
5099,0.17647058823529413,-848.7433244667801
5100,0.27450980392156865,-840.384154992945
5101,0.20588235294117646,-957.5065927225
5102,0.23039215686274508,-997.6070775798722
5103,0.24019607843137256,-885.8571914972043
5104,0.21568627450980393,-754.8406560374241
5105,0.18627450980392157,-873.0597576440549
5106,0.27450980392156865,-853.8112608404721
5107,0.21568627450980393,-831.537752974267
5108,0.22058823529411764,-970.5443921743655
5109,0.23039215686274508,-854.4481485217225
5110,0.23529411764705882,-911.9156346227609
5111,0.25,-809.3417558296054
5112,0.21568627450980393,-965.050089078791
5113,0.22058823529411764,-949.854337159325
5114,0.25,-825.1575486239265
5115,0.25,-883.8212281395407
5116,0.1715686274509804,-1088.2099001360875
5117,0.23529411764705882,-928.6615910623588
5118,0.25980392156862747,-878.519617099388
5119,0.23039215686274508,-975.1075943030563
5120,0.23529411764705882,-979.7507219221078
5121,0.2647058823529412,-789.4993319230921
5122,0.24509803921568626,-803.1425496176178
5123,0.20098039215686275,-964.3241390901453
5124,0.21568627450980393,-988.5803270526961
5125,0.20588235294117646,-1104.243804875542
5126,0.24019607843137256,-891.9596002522637
5127,0.23039215686274508,-902.998832094903
5128,0.23039215686274508,-999.4730041915295
5129,0.2549019607843137,-844.661805601681
5130,0.25,-917.132085351383
5131,0.27450980392156865,-849.972726466609
5132,0.23529411764705882,-828.7664221969305
5133,0.19117647058823528,-1000.6261704949771
5134,0.22549019607843138,-888.4694703980988
5135,0.2107843137254902,-959.4942820679908
5136,0.2107843137254902,-1012.2279696371041
5137,0.2696078431372549,-742.0312289630665
5138,0.20588235294117646,-879.6117357740216
5139,0.23039215686274508,-894.6223205865598
5140,0.2107843137254902,-935.8592570622762
5141,0.23039215686274508,-814.213924482757
5142,0.17647058823529413,-1044.4406569798787
5143,0.20588235294117646,-1094.717945323271
5144,0.23529411764705882,-880.8855597552131
5145,0.20588235294117646,-893.8645611557306
5146,0.22058823529411764,-962.1110628352445
5147,0.22058823529411764,-970.204436563978
5148,0.2549019607843137,-779.6245730063495
5149,0.21568627450980393,-904.2736228868073
5150,0.22058823529411764,-876.2919659053578
5151,0.27450980392156865,-691.9869814854043
5152,0.18137254901960784,-994.7438565983492
5153,0.20588235294117646,-905.481998088313
5154,0.24019607843137256,-718.8953684732026
5155,0.22549019607843138,-1010.3689765930176
5156,0.28921568627450983,-802.2744305367563
5157,0.23039215686274508,-927.1898881126853
5158,0.21568627450980393,-920.9211308348413
5159,0.2549019607843137,-852.6454809600232
5160,0.21568627450980393,-1030.7142303878186
5161,0.18627450980392157,-1036.9547485183266
5162,0.24019607843137256,-978.3808654149374
5163,0.24019607843137256,-939.0519273421344
5164,0.22549019607843138,-870.1697024738087
5165,0.27941176470588236,-835.8470046473484
5166,0.24019607843137256,-851.6949740017162
5167,0.22549019607843138,-839.462160727557
5168,0.22058823529411764,-1081.39276267033
5169,0.2107843137254902,-884.4654461168775
5170,0.23039215686274508,-893.3431420139237
5171,0.21568627450980393,-943.764333668877
5172,0.2549019607843137,-935.8633649769952
5173,0.25,-953.2046574985279
5174,0.22058823529411764,-815.762780825297
5175,0.2647058823529412,-848.0164852703319
5176,0.20588235294117646,-886.1906899844898
5177,0.20588235294117646,-956.658047245998
5178,0.20588235294117646,-960.5205473619349
5179,0.2107843137254902,-1043.6931922949996
5180,0.23529411764705882,-848.9576538684321
5181,0.1715686274509804,-986.5818026112576
5182,0.16176470588235295,-1049.9217772951313
5183,0.20098039215686275,-956.6002330312542
5184,0.24019607843137256,-928.546864490883
5185,0.28431372549019607,-680.2875661101996
5186,0.25980392156862747,-1004.0908371887955
5187,0.22058823529411764,-744.903882821401
5188,0.2107843137254902,-1064.274994317223
5189,0.25,-848.3006827410529
5190,0.23529411764705882,-881.4568509120567
5191,0.19607843137254902,-926.0259861478619
5192,0.19607843137254902,-972.5410656274533
5193,0.19607843137254902,-1015.7550874223896
5194,0.18627450980392157,-1109.6966181549371
5195,0.22549019607843138,-772.1854862325332
5196,0.2107843137254902,-1046.960018382353
5197,0.25,-857.2243312480402
5198,0.20588235294117646,-925.4440808202706
5199,0.18137254901960784,-968.1407113729739
5200,0.21568627450980393,-967.6276947470272
5201,0.25,-945.035210572037
5202,0.22058823529411764,-1021.7649823731067
5203,0.17647058823529413,-1039.2086165746052
5204,0.25,-955.0970413264106
5205,0.19607843137254902,-1037.7817355137245
5206,0.23039215686274508,-902.7165687598434
5207,0.23529411764705882,-918.3647141176111
5208,0.23039215686274508,-1037.2286932515162
5209,0.2107843137254902,-869.0072522817874
5210,0.22058823529411764,-944.2134134068209
5211,0.25,-937.340580884148
5212,0.2107843137254902,-1055.1199614019954
5213,0.25,-892.1829209795185
5214,0.20588235294117646,-998.6150834887635
5215,0.20098039215686275,-1016.9154276941337
5216,0.2696078431372549,-825.9484616073908
5217,0.20588235294117646,-1064.250706018186
5218,0.19117647058823528,-1014.8377638798135
5219,0.25980392156862747,-782.8893506854188
5220,0.22058823529411764,-1010.5979342273637
5221,0.23529411764705882,-846.0931171622931
5222,0.24019607843137256,-767.3688085406434
5223,0.21568627450980393,-871.5739753012564
5224,0.20588235294117646,-894.9395986818799
5225,0.25,-939.3913031746359
5226,0.22058823529411764,-1006.852067676245
5227,0.2107843137254902,-888.209271477718
5228,0.20098039215686275,-928.5612515842213
5229,0.19607843137254902,-941.3421690884759
5230,0.24509803921568626,-855.0972136516197
5231,0.23039215686274508,-1039.6902492467095
5232,0.1568627450980392,-1128.110325233609
5233,0.18137254901960784,-1109.1545494771472
5234,0.21568627450980393,-917.7182317060583
5235,0.23039215686274508,-795.9253784254486
5236,0.23039215686274508,-836.2131420116799
5237,0.22549019607843138,-1084.0422218734143
5238,0.25980392156862747,-778.3151651270249
5239,0.23039215686274508,-902.2538737315757
5240,0.22058823529411764,-974.3128571510315
5241,0.2647058823529412,-862.4519387226479
5242,0.2696078431372549,-908.2463434443754
5243,0.20098039215686275,-875.876609063616
5244,0.23039215686274508,-974.1150965129627
5245,0.2107843137254902,-956.3273397613974
5246,0.24509803921568626,-968.250595111473
5247,0.2696078431372549,-746.9359046337652
5248,0.20098039215686275,-980.6629356870465
5249,0.19607843137254902,-921.1684285051682
5250,0.24019607843137256,-858.0953916100895
5251,0.20098039215686275,-1071.0745183533313
5252,0.22549019607843138,-897.4223693772858
5253,0.2647058823529412,-766.1626912846285
5254,0.19607843137254902,-1038.1590670604332
5255,0.2107843137254902,-807.80764355379
5256,0.21568627450980393,-866.0838608087278
5257,0.20098039215686275,-1071.1648340038225
5258,0.25980392156862747,-739.4755623667847
5259,0.23039215686274508,-945.0366767808503
5260,0.20098039215686275,-1069.8580394539179
5261,0.24019607843137256,-946.1477946674122
5262,0.22549019607843138,-1079.4410499965443
5263,0.23529411764705882,-893.0303162219477
5264,0.20588235294117646,-907.7028861513325
5265,0.25,-855.8338720658246
5266,0.19607843137254902,-808.2674114563886
5267,0.2107843137254902,-1011.1510026034186
5268,0.2107843137254902,-877.8198095022464
5269,0.22058823529411764,-897.957166484758
5270,0.21568627450980393,-876.4904001086365
5271,0.22549019607843138,-914.1791081896015
5272,0.24509803921568626,-887.6376330992755
5273,0.24509803921568626,-839.4140405093922
5274,0.2107843137254902,-1008.8145466505313
5275,0.2107843137254902,-1048.249832349665
5276,0.23529411764705882,-888.8071423324884
5277,0.23039215686274508,-1073.2480918285894
5278,0.23529411764705882,-859.5321117849911
5279,0.23529411764705882,-926.6075872346466
5280,0.21568627450980393,-912.7978119569666
5281,0.19117647058823528,-1090.0276257571052
5282,0.2696078431372549,-751.7697854696536
5283,0.22549019607843138,-877.1382520713058
5284,0.20098039215686275,-1053.3955980562696
5285,0.21568627450980393,-916.2277839511048
5286,0.23039215686274508,-826.8703177582984
5287,0.1715686274509804,-1077.2980228311876
5288,0.2549019607843137,-931.4215176152248
5289,0.19607843137254902,-1087.387488196878
5290,0.20098039215686275,-896.4536453134873
5291,0.19607843137254902,-998.7836576349595
5292,0.23529411764705882,-970.8260925236871
5293,0.22549019607843138,-825.6236728593415
5294,0.22549019607843138,-982.1761933121027
5295,0.24019607843137256,-923.4450742310169
5296,0.23039215686274508,-786.2648542815564
5297,0.22058823529411764,-1090.770619616789
5298,0.20588235294117646,-1067.8249246372895
5299,0.20588235294117646,-971.173064100976
5300,0.23529411764705882,-928.3482550452737
5301,0.18627450980392157,-1013.1855729701472
5302,0.24019607843137256,-995.8171630747178
5303,0.24019607843137256,-918.1996446777792
5304,0.27450980392156865,-883.018538091697
5305,0.20098039215686275,-996.9212773173463
5306,0.23529411764705882,-934.812128646701
5307,0.17647058823529413,-1012.2247569888245
5308,0.24509803921568626,-1042.058781455545
5309,0.18137254901960784,-939.300921645819
5310,0.23529411764705882,-858.9941458795585
5311,0.2107843137254902,-918.4879477538315
5312,0.27941176470588236,-774.453153628929
5313,0.20098039215686275,-860.4215210746316
5314,0.24509803921568626,-937.0191876280542
5315,0.25,-825.2730692882163
5316,0.20588235294117646,-1070.1162784987805
5317,0.2107843137254902,-1017.8297385421454
5318,0.1568627450980392,-951.9439513449576
5319,0.23529411764705882,-1001.3592028524362
5320,0.17647058823529413,-1048.7303328981586
5321,0.23039215686274508,-888.48583984375
5322,0.2107843137254902,-996.2525695725983
5323,0.24509803921568626,-801.8354813257853
5324,0.25,-850.1607836929022
5325,0.19117647058823528,-918.6693146369037
5326,0.21568627450980393,-1061.0474896711462
5327,0.20098039215686275,-887.4923293917786
5328,0.2647058823529412,-940.8828322373184
5329,0.18627450980392157,-1143.3900054856842
5330,0.19607843137254902,-1005.889014711567
5331,0.19607843137254902,-998.122044656791
5332,0.24019607843137256,-869.1695542616003
5333,0.22058823529411764,-746.7268367468142
5334,0.22058823529411764,-945.3301613097098
5335,0.25,-794.20778725194
5336,0.25,-942.8529712265613
5337,0.20098039215686275,-871.5949405782363
5338,0.20098039215686275,-901.5025194392484
5339,0.22058823529411764,-930.52408990673
5340,0.22058823529411764,-999.038624052908
5341,0.22058823529411764,-780.8699681338142
5342,0.17647058823529413,-1049.6030557295855
5343,0.22058823529411764,-981.4453794815961
5344,0.22549019607843138,-846.1844300475775
5345,0.21568627450980393,-992.293825523526
5346,0.23529411764705882,-994.2410481770834
